State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Jammu and Kashmir",Jammu,Batote,"Bhindi(Ladies Finger)",Other,FAQ,05/08/2025,2400,2600,2500
"Jammu and Kashmir",Jammu,Batote,"Knool Khol",Other,FAQ,05/08/2025,1300,1500,1400
"Jammu and Kashmir",Jammu,Batote,Onion,Other,FAQ,05/08/2025,2300,2500,2400
"Jammu and Kashmir",Jammu,Batote,Pear(Marasebu),Pears,Large,05/08/2025,4000,4400,4200
"Jammu and Kashmir",Jammu,Batote,Potato,Other,FAQ,05/08/2025,2100,2300,2200
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Delicious,Medium,05/08/2025,10000,16000,13000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Banana,Other,Medium,05/08/2025,4100,4300,4200
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Beetroot,Other,FAQ,05/08/2025,2100,2500,2300
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bitter gourd",Other,FAQ,05/08/2025,2500,2700,2600
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Colacasia,Colacasia,FAQ,05/08/2025,1500,2000,1750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Onion,Other,FAQ,05/08/2025,1600,1800,1700
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pomegranate,Other,Medium,05/08/2025,6000,14000,10000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Raddish,Other,FAQ,05/08/2025,1800,2000,1900
"Jammu and Kashmir",Kathua,Kathua,Apple,Delicious,Medium,05/08/2025,10000,12000,11000
"Jammu and Kashmir",Kathua,Kathua,Banana,Other,Medium,05/08/2025,4000,5000,4500
"Jammu and Kashmir",Kathua,Kathua,Coriander(Leaves),Coriander,FAQ,05/08/2025,12000,13000,12500
"Jammu and Kashmir",Kathua,Kathua,Garlic,Garlic,FAQ,05/08/2025,13000,14000,13500
"Jammu and Kashmir",Kathua,Kathua,Pumpkin,Other,FAQ,05/08/2025,600,700,650
"Jammu and Kashmir",Kathua,Kathua,Spinach,Spinach,FAQ,05/08/2025,4500,5000,4750
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bitter gourd",Other,FAQ,05/08/2025,6500,6700,6600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","French Beans (Frasbean)",Other,FAQ,05/08/2025,9000,9200,9100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Knool Khol",Other,FAQ,05/08/2025,3000,3200,3100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Potato,Other,Non-FAQ,05/08/2025,1600,1800,1700
"Jammu and Kashmir",Srinagar,Parimpore,Cauliflower,Other,FAQ,05/08/2025,6000,9000,7000
"Jammu and Kashmir",Srinagar,Parimpore,Coriander(Leaves),Other,FAQ,05/08/2025,8000,9000,8500
"Jammu and Kashmir",Srinagar,Parimpore,Garlic,Other,FAQ,05/08/2025,7000,7500,7250
"Jammu and Kashmir",Srinagar,Parimpore,Potato,Red,FAQ,05/08/2025,1400,1500,1450
"Jammu and Kashmir",Udhampur,Udhampur,Potato,Other,FAQ,05/08/2025,1200,1500,1350
"Jammu and Kashmir",Udhampur,Udhampur,Tomato,Other,FAQ,05/08/2025,2500,3000,2750
Karnataka,Bangalore,Ramanagara,Brinjal,Round,Local,05/08/2025,2000,2500,2300
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,Local,05/08/2025,2400,3200,3000
Karnataka,Bangalore,Ramanagara,"Green Chilli","Green Chilly",Local,05/08/2025,4000,6200,5500
Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,Local,05/08/2025,3400,4000,3800
Karnataka,Chamrajnagar,"Chamaraj Nagar",Brinjal,Round/Long,Local,05/08/2025,1200,1600,1400
Karnataka,Kolar,Malur,Beans,"Beans (Whole)",Local,05/08/2025,4000,7000,5000
Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,05/08/2025,7000,7200,7100
Kerala,Alappuzha,Aroor,"Bitter gourd",Other,FAQ,05/08/2025,6500,6700,6600
Kerala,Alappuzha,Aroor,Cowpea(Veg),Other,FAQ,05/08/2025,5000,5200,5100
Kerala,Alappuzha,Aroor,Onion,Small,FAQ,05/08/2025,6000,6200,6100
Kerala,Alappuzha,Chengannur,"Bhindi(Ladies Finger)",Other,FAQ,05/08/2025,4900,5200,5000
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,05/08/2025,5800,6100,6000
Kerala,Alappuzha,Chengannur,Coconut,Big,FAQ,05/08/2025,7300,7600,7500
Kerala,Alappuzha,Chengannur,Ginger(Green),"Green Ginger",FAQ,05/08/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,05/08/2025,2900,3200,3000
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,05/08/2025,1800,2100,2000
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,05/08/2025,4900,5200,5000
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,05/08/2025,4900,5300,5000
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,05/08/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,"Green Chilli","Green Chilly",FAQ,05/08/2025,6000,6500,6200
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,05/08/2025,3000,3500,3000
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,05/08/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,05/08/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Cucumbar(Kheera),Other,FAQ,05/08/2025,3000,3500,3000
Kerala,Alappuzha,Harippad,Ginger(Green),Other,FAQ,05/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Onion,Big,FAQ,05/08/2025,2400,2800,2400
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,05/08/2025,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,Cowpea(Veg),Other,FAQ,05/08/2025,3900,4100,4000
Kerala,Alappuzha,Kayamkulam,Ginger(Green),Other,FAQ,05/08/2025,5400,5600,5500
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,05/08/2025,1500,1700,1600
Kerala,Alappuzha,Kayamkulam,Snakeguard,Other,FAQ,05/08/2025,2900,3100,3000
Kerala,Alappuzha,Mannar,Beetroot,Other,FAQ,05/08/2025,4000,4200,4100
Kerala,Alappuzha,Mannar,Brinjal,Other,FAQ,05/08/2025,4000,4200,4100
Kerala,Alappuzha,Mannar,Carrot,Other,FAQ,05/08/2025,7000,7200,7100
Kerala,Alappuzha,Mannar,Cauliflower,"African Sarson",FAQ,05/08/2025,6000,6200,6100
Kerala,Alappuzha,"THAMARAKKULAM VFPCK","Green Chilli","Green Chilly",FAQ,05/08/2025,110,170,150
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,05/08/2025,3800,5000,4500
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,05/08/2025,7800,10000,8500
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,05/08/2025,5500,6500,6000
Kerala,Ernakulam,Angamaly,Drumstick,Drumstick,FAQ,05/08/2025,3000,6000,4000
Kerala,Ernakulam,Angamaly,Ginger(Green),"Green Ginger",FAQ,05/08/2025,9000,13000,11000
Kerala,Ernakulam,Angamaly,"Green Chilli","Green Chilly",FAQ,05/08/2025,6600,10000,8000
Kerala,Ernakulam,Angamaly,Potato,Potato,FAQ,05/08/2025,3000,4000,3500
Kerala,Ernakulam,Angamaly,Tomato,Other,FAQ,05/08/2025,5000,6000,5500
Kerala,Ernakulam,Ernakulam,Amaranthus,Amaranthus,FAQ,05/08/2025,2800,3000,2900
Kerala,Ernakulam,Ernakulam,Banana,Palayamthodan,Medium,05/08/2025,3300,4000,3700
Kerala,Ernakulam,Ernakulam,Tomato,Tomato,FAQ,05/08/2025,4500,5400,4900
Kerala,Ernakulam,"KANJOOR VFPCK",Banana,"Nendra Bale",Large,05/08/2025,4100,4600,4300
Kerala,Ernakulam,"KANJOOR VFPCK",Banana,Poovan,Large,05/08/2025,4400,4800,4600
Kerala,Ernakulam,"Koovapadi VFPCK",Ashgourd,Ashgourd,FAQ,05/08/2025,1800,2000,1900
Kerala,Ernakulam,"Koovapadi VFPCK",Banana,Poovan,Large,05/08/2025,5000,5200,5100
Kerala,Ernakulam,"Koovapadi VFPCK",Pineapple,Other,Large,05/08/2025,3800,4000,3900
Kerala,Ernakulam,"North Paravur","Amla(Nelli Kai)",Amla,FAQ,05/08/2025,5000,6000,5500
Kerala,Ernakulam,"North Paravur",Amphophalus,Amphophalus,FAQ,05/08/2025,5500,6500,6000
Kerala,Ernakulam,"North Paravur","Bottle gourd","Bottle Gourd",FAQ,05/08/2025,2000,2500,2200
Kerala,Ernakulam,"North Paravur",Brinjal,"Arkasheela Mattigulla",FAQ,05/08/2025,3500,4500,4000
Kerala,Ernakulam,"North Paravur",Carrot,Carrot,FAQ,05/08/2025,7700,8200,8000
Kerala,Ernakulam,"North Paravur",Cauliflower,"African Sarson",FAQ,05/08/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur",Cowpea(Veg),"Cowpea (Veg)",FAQ,05/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,05/08/2025,6000,7000,6500
Kerala,Ernakulam,"North Paravur","Indian Beans (Seam)","Indian Beans (Seam)",FAQ,05/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Potato,"(Red Nanital)",FAQ,05/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur","Sweet Potato","Hosur Green",FAQ,05/08/2025,3500,4000,3800
Kerala,Ernakulam,"North Paravur",Tapioca,Other,FAQ,05/08/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,"Banana - Green","Banana - Green",FAQ,05/08/2025,3200,4200,3700
Kerala,Ernakulam,Perumbavoor,"Black pepper",Garbled,FAQ,05/08/2025,63500,64500,64000
Kerala,Ernakulam,Perumbavoor,"Bottle gourd","Bottle Gourd",FAQ,05/08/2025,1700,2700,2000
Kerala,Ernakulam,Perumbavoor,Cauliflower,Cauliflower,FAQ,05/08/2025,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,05/08/2025,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2025,1600,2600,2000
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,05/08/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,"Elephant Yam (Suran)",Other,FAQ,05/08/2025,4500,5500,5000
Kerala,Ernakulam,Perumbavoor,Ginger(Green),"Green Ginger",FAQ,05/08/2025,6300,7300,6700
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,05/08/2025,3200,4200,3700
Kerala,Ernakulam,Piravam,Amaranthus,Other,FAQ,05/08/2025,4500,5500,5000
Kerala,Ernakulam,Piravam,Ashgourd,Other,FAQ,05/08/2025,2500,3500,3000
Kerala,Ernakulam,Piravam,Cauliflower,Other,FAQ,05/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Coriander(Leaves),Other,FAQ,05/08/2025,5000,7000,6000
Kerala,Ernakulam,Piravam,Cucumbar(Kheera),Other,FAQ,05/08/2025,4300,5500,5000
Kerala,Ernakulam,Piravam,Potato,Other,FAQ,05/08/2025,3500,4500,4000
Kerala,Ernakulam,Piravam,Pumpkin,Other,FAQ,05/08/2025,2000,3000,2500
Kerala,Ernakulam,Piravam,Tomato,Other,FAQ,05/08/2025,4800,5500,5000
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Robusta,Large,05/08/2025,1900,2800,2000
Kerala,Ernakulam,Thrippunithura,Banana,Poovan,Medium,05/08/2025,8000,9000,8200
Kerala,Ernakulam,Thrippunithura,"Banana - Green","Banana - Green",FAQ,05/08/2025,5000,7000,5200
Kerala,Ernakulam,Thrippunithura,Brinjal,Brinjal,FAQ,05/08/2025,5000,7000,5500
Kerala,Ernakulam,Thrippunithura,"Cluster beans","Cluster Beans",FAQ,05/08/2025,5000,7500,6200
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Drumstick,Drumstick,FAQ,05/08/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Tapioca,Tapioca,FAQ,05/08/2025,3000,3500,3200
Kerala,Idukki,Munnar,Orange,Other,Medium,05/08/2025,8000,10000,9000
Kerala,Idukki,Munnar,Raddish,Other,FAQ,05/08/2025,4000,4800,4500
Kerala,Idukki,Munnar,Snakeguard,Other,FAQ,05/08/2025,4000,5000,4500
Kerala,Kannur,Kannur,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/08/2025,4400,4600,4500
Kerala,Kannur,Kannur,"Black pepper",Other,FAQ,05/08/2025,63500,70000,68000
Kerala,Kannur,Kannur,Onion,Other,FAQ,05/08/2025,2300,2500,2400
Kerala,Kannur,Payyannur,Arecanut(Betelnut/Supari),Other,FAQ,05/08/2025,35000,37000,36000
Kerala,Kannur,Payyannur,Banana,Other,Large,05/08/2025,4100,4300,4200
Kerala,Kannur,Payyannur,"Coconut Seed","Coconut Seed",FAQ,05/08/2025,6700,6900,6800
Kerala,Kannur,Payyannur,Pumpkin,Other,FAQ,05/08/2025,2100,2300,2200
Kerala,Kannur,Taliparamba,Banana,Other,Large,05/08/2025,5300,5500,5400
Kerala,Kannur,Taliparamba,Banana,Other,Small,05/08/2025,8300,8500,8400
Kerala,Kannur,Taliparamba,Onion,Onion,FAQ,05/08/2025,2300,2500,2400
Kerala,Kasargod,Kasargod,Banana,"Nendra Bale",Large,05/08/2025,4500,4700,4600
Kerala,Kasargod,Kasargod,"Bhindi(Ladies Finger)",Other,FAQ,05/08/2025,6000,6200,6100
Kerala,Kasargod,Kasargod,Pumpkin,Other,FAQ,05/08/2025,2000,2200,2100
Kerala,Kasargod,Neeleswaram,"Coconut Oil",Other,FAQ,05/08/2025,44500,45500,45000
Kerala,Kasargod,Neeleswaram,Cucumbar(Kheera),Other,FAQ,05/08/2025,3200,3500,3400
Kerala,Kasargod,Neeleswaram,Potato,Other,FAQ,05/08/2025,3000,3400,3200
Kerala,Kollam,Anchal,"Bitter gourd","Bitter Gourd",FAQ,05/08/2025,6500,6700,6600
Kerala,Kollam,Kottarakkara,Colacasia,Other,FAQ,05/08/2025,8000,8500,8200
Kerala,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,05/08/2025,4000,4500,4200
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,05/08/2025,7400,7600,7500
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,05/08/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/08/2025,4400,4600,4500
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,05/08/2025,7800,8000,7900
Kerala,Kottayam,Athirampuzha,Cowpea(Veg),"Cowpea (Veg)",FAQ,05/08/2025,5400,5600,5500
Kerala,Kottayam,Athirampuzha,"Little gourd (Kundru)",Other,FAQ,05/08/2025,6400,6600,6500
Kerala,Kottayam,Athirampuzha,Tomato,Tomato,FAQ,05/08/2025,5400,5600,5500
Kerala,Kottayam,Ettumanoor,Ashgourd,Other,FAQ,05/08/2025,3000,3200,3100
Kerala,Kottayam,Ettumanoor,"Bhindi(Ladies Finger)",Other,FAQ,05/08/2025,4600,5000,4800
Kerala,Kottayam,Ettumanoor,"Cluster beans",Other,FAQ,05/08/2025,6400,6800,6600
Kerala,Kottayam,Kuruppanthura,Drumstick,Drumstick,FAQ,05/08/2025,6000,8000,7000
Kerala,Kottayam,Kuruppanthura,Tapioca,Tapioca,FAQ,05/08/2025,3000,3500,3500
Kerala,Kottayam,Pala,"Bitter gourd","Bitter Gourd",FAQ,05/08/2025,4000,5000,4500
Kerala,Kottayam,Pala,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2025,5000,7000,6000
Kerala,Kottayam,Pala,"Green Chilli","Green Chilly",FAQ,05/08/2025,7500,10000,9500
Kerala,Kottayam,Pala,Potato,Potato,FAQ,05/08/2025,3800,4200,4000
Kerala,Kottayam,Pala,Tomato,Tomato,FAQ,05/08/2025,6200,7000,6600
Kerala,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,05/08/2025,2600,3000,2800
Kerala,Kottayam,Thalayolaparambu,"Banana - Green","Banana - Green",FAQ,05/08/2025,4000,4400,4200
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,05/08/2025,7400,7800,7600
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,05/08/2025,4000,4400,4200
Kerala,Kottayam,Thalayolaparambu,Colacasia,Other,FAQ,05/08/2025,7000,7300,7100
Kerala,Kottayam,Thalayolaparambu,Drumstick,Drumstick,FAQ,05/08/2025,2500,3000,2800
Kerala,Kottayam,Thalayolaparambu,"Little gourd (Kundru)",Other,FAQ,05/08/2025,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,05/08/2025,4800,5300,5000
Kerala,Kottayam,"Thottuva  VFPCK",Banana,Poovan,Medium,05/08/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,05/08/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,05/08/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,05/08/2025,2600,3000,2800
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,FAQ,05/08/2025,2200,2600,2400
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,05/08/2025,5100,5500,5300
Kerala,Kozhikode(Calicut),Mukkom,Carrot,Carrot,FAQ,05/08/2025,6400,6800,6600
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,05/08/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,05/08/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,05/08/2025,2000,2200,2000
Kerala,Kozhikode(Calicut),Palayam,"Banana - Green",Other,FAQ,05/08/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,05/08/2025,5000,5000,5000
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,05/08/2025,2100,2200,2100
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,05/08/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,05/08/2025,2928,2928,2928
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,05/08/2025,3500,4000,3500
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,05/08/2025,3000,3300,3200
Kerala,Kozhikode(Calicut),Perambra,Beetroot,Other,FAQ,05/08/2025,3000,3500,3500
Kerala,Kozhikode(Calicut),Perambra,Brinjal,Other,FAQ,05/08/2025,3500,4500,4000
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,05/08/2025,3500,4000,3500
Kerala,Kozhikode(Calicut),Perambra,Drumstick,Other,FAQ,05/08/2025,3200,4000,3500
Kerala,Kozhikode(Calicut),Perambra,Tomato,Tomato,FAQ,05/08/2025,3500,3700,3600
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,FAQ,05/08/2025,2800,3000,2800
Kerala,Kozhikode(Calicut),Quilandy,"Bitter gourd",Other,FAQ,05/08/2025,5800,6100,6000
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,05/08/2025,7200,7500,7400
Kerala,Kozhikode(Calicut),Quilandy,"Cluster beans",Other,FAQ,05/08/2025,5200,5500,5400
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,FAQ,05/08/2025,5800,6000,6000
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,FAQ,05/08/2025,2500,2700,2600
Kerala,Kozhikode(Calicut),Quilandy,"French Beans (Frasbean)",Other,FAQ,05/08/2025,6800,7000,7000
Kerala,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,05/08/2025,4600,6000,4900
Kerala,Kozhikode(Calicut),Thamarassery,Ashgourd,Other,FAQ,05/08/2025,2800,4000,3200
Kerala,Kozhikode(Calicut),Thamarassery,"Cluster beans",Other,FAQ,05/08/2025,5600,7000,5900
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,05/08/2025,2100,2800,2500
Kerala,Kozhikode(Calicut),Thamarassery,"Green Chilli",Other,FAQ,05/08/2025,5700,7000,6200
Kerala,Kozhikode(Calicut),Thamarassery,Tomato,Other,FAQ,05/08/2025,2900,3600,3200
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Amaranthus,Amaranthus,FAQ,05/08/2025,2200,2500,2500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ashgourd,Ashgourd,FAQ,05/08/2025,2600,2900,2900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,05/08/2025,6700,7000,7000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),"Cowpea (Veg)",FAQ,05/08/2025,4700,5000,5000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,05/08/2025,1500,1800,1800
Kerala,Palakad,Koduvayoor,Ashgourd,Other,FAQ,05/08/2025,1000,1400,1200
Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,Medium,05/08/2025,3000,3400,3200
Kerala,Palakad,Koduvayoor,Cauliflower,Other,FAQ,05/08/2025,3800,4200,4000
Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,FAQ,05/08/2025,5600,6000,5800
Kerala,Palakad,Koduvayoor,Lemon,Other,FAQ,05/08/2025,6500,6900,6700
Kerala,Palakad,Koduvayoor,Lime,Other,Medium,05/08/2025,5000,5400,5200
Kerala,Palakad,Koduvayoor,Onion,Big,FAQ,05/08/2025,2200,2600,2400
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,05/08/2025,6800,7200,7000
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,05/08/2025,3000,3400,3200
Kerala,Palakad,Koduvayoor,Pumpkin,Other,FAQ,05/08/2025,1500,1900,1700
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,05/08/2025,2600,3000,2800
Kerala,Palakad,Palakkad,Banana,"Nendra Bale",Medium,05/08/2025,4100,5000,4600
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,05/08/2025,1500,2500,2100
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,05/08/2025,7000,7400,7300
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,05/08/2025,2000,3000,2600
Kerala,Palakad,Palakkad,Garlic,Garlic,FAQ,05/08/2025,9000,10000,9600
Kerala,Palakad,Palakkad,"Green Chilli","Green Chilly",FAQ,05/08/2025,8000,9000,8600
Kerala,Palakad,Palakkad,Pineapple,"Pine Apple",Medium,05/08/2025,4000,5000,4600
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,05/08/2025,2000,3000,2600
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,05/08/2025,1000,1200,1100
Kerala,Palakad,Pattambi,Banana,"Nendra Bale",Medium,05/08/2025,5000,5500,5200
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,05/08/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,05/08/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Ginger(Green),"Green Ginger",FAQ,05/08/2025,7000,8000,7500
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,05/08/2025,4000,5000,4500
Kerala,Palakad,Pattambi,"Little gourd (Kundru)",Other,FAQ,05/08/2025,6000,7000,6500
Kerala,Palakad,Pattambi,Onion,Big,FAQ,05/08/2025,2000,2300,2200
Kerala,Palakad,Pattambi,Onion,Small,FAQ,05/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Snakeguard,Other,FAQ,05/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Tomato,Other,FAQ,05/08/2025,4000,4200,4100
Kerala,Pathanamthitta,"Erath  VFPCK",Banana,Poovan,Large,05/08/2025,1500,5700,4000
Kerala,Pathanamthitta,Kuttoor,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/08/2025,3600,4000,3800
Kerala,Thiruvananthapuram,Attingal,Brinjal,Other,FAQ,05/08/2025,5500,6000,6000
Kerala,Thiruvananthapuram,Attingal,Cabbage,Other,FAQ,05/08/2025,2700,3000,3000
Kerala,Thiruvananthapuram,Attingal,Cucumbar(Kheera),Other,FAQ,05/08/2025,2700,3000,3000
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,05/08/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,"Banana - Green","Banana - Green",FAQ,05/08/2025,5500,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),"Green Ginger",FAQ,05/08/2025,6000,12000,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,Tapioca,FAQ,05/08/2025,4600,5000,4800
Kerala,Thiruvananthapuram,Parassala,Banana,Rasakathai,Medium,05/08/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,05/08/2025,6000,6200,6000
Kerala,Thiruvananthapuram,Parassala,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2025,3800,4000,3800
Kerala,Thiruvananthapuram,Parassala,Lemon,Lemon,FAQ,05/08/2025,6800,7000,6800
Kerala,Thiruvananthapuram,Parassala,Pumpkin,Pumpkin,FAQ,05/08/2025,2000,2500,2000
Kerala,Thiruvananthapuram,"Vellarada  VFPCK",Banana,"Nendra Bale",Large,05/08/2025,5800,6200,6000
Kerala,Wayanad,Kalpetta,"Banana - Green",Other,FAQ,05/08/2025,2400,2500,2500
Kerala,Wayanad,Kalpetta,"Yam (Ratalu)",Other,FAQ,05/08/2025,5000,5100,5100
Kerala,Wayanad,Manathavady,Cucumbar(Kheera),Cucumbar,FAQ,05/08/2025,1500,1600,1600
Kerala,Wayanad,Pulpally,"Green Chilli",Other,FAQ,05/08/2025,3300,3500,3400
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,FAQ,05/08/2025,2340,2360,2350
"Madhya Pradesh",Alirajpur,Alirajpur,Maize,"Deshi White",Non-FAQ,05/08/2025,2200,2200,2200
"Madhya Pradesh",Alirajpur,Jobat,Wheat,Wheat,FAQ,05/08/2025,2400,2400,2400
"Madhya Pradesh",Badwani,Badwani(F&V),Brinjal,Brinjal,FAQ,05/08/2025,1300,1300,1300
"Madhya Pradesh",Badwani,Badwani(F&V),Cabbage,Cabbage,FAQ,05/08/2025,1000,1000,1000
"Madhya Pradesh",Badwani,Badwani(F&V),Cauliflower,Cauliflower,FAQ,05/08/2025,1800,1800,1800
"Madhya Pradesh",Badwani,Badwani(F&V),Tomato,Tomato,Non-FAQ,05/08/2025,1700,1700,1700
